antecedents,consequents,support,confidence,lift,ant_class,con_class
"6M2FJM, 2T1DJM",KTDZY0,0.0046602525556223694,0.34444444444444444,3.886759023654698,mixed,B
"8D9SAW, I1KDJ0",KTDZY0,0.007065544197233915,0.3443223443223443,3.8853812288926792,mixed,B
QVFB0Q,JEGRCL,0.004960914010823813,0.2142857142857143,3.884001557026081,A,A
"W25EZN, I1KDJ0",XUZJ74,0.00473541791942273,0.3214285714285714,3.88400155702608,mixed,C
"8N10W9, J3FI7N",8D9SAW,0.004134095009019844,0.3235294117647059,3.881186018140349,mixed,B
Z8KPP8,"SMMRK3, I1KDJ0",0.0046602525556223694,0.10820244328097733,3.8801221170084164,B,mixed
"SMMRK3, I1KDJ0",Z8KPP8,0.0046602525556223694,0.1671159029649596,3.8801221170084164,mixed,B
"WRRW1W, 56TC1Z",8D9SAW,0.004058929645219483,0.32335329341317365,3.87907323315497,mixed,B
"8N10W9, TBCCF7",W25EZN,0.00563740228502706,0.24429967426710103,3.8784759742834276,mixed,C
"W25EZN, TNAHD4",SMMRK3,0.005487071557426338,0.503448275862069,3.869367915695532,mixed,C
"WGHG3L, TNAHD4",8N10W9,0.004509921828021648,0.8823529411764707,3.86909147310869,mixed,B
"1ENECA, TNAHD4",8N10W9,0.004509921828021648,0.8823529411764707,3.86909147310869,mixed,B
"8N10W9, G8ASPE",KTDZY0,0.004509921828021648,0.34285714285714286,3.868847691748455,mixed,B
"WRRW1W, TBCCF7",I1KDJ0,0.006013229104028864,0.40404040404040403,3.8671608168011042,mixed,A
"IA7X1P, AKP0A7",SMMRK3,0.006389055923030668,0.5029585798816568,3.865604244220429,mixed,C
KTDZY0,"WRRW1W, SMMRK3",0.01217678893565845,0.13740458015267176,3.8647580007423787,B,mixed
"WRRW1W, SMMRK3",KTDZY0,0.01217678893565845,0.34249471458773784,3.8647580007423783,mixed,B
"WRRW1W, AKP0A7",I1KDJ0,0.008042693926638604,0.4037735849056604,3.864607031356047,mixed,A
"8N10W9, V7JUQL",XUZJ74,0.00473541791942273,0.3197969543147208,3.8642858130817856,mixed,C
"WRRW1W, TNAHD4",SMMRK3,0.007967528562838245,0.5023696682464455,3.861078027932242,mixed,C
"XUZJ74, AKP0A7",I1KDJ0,0.0072158749248346366,0.40336134453781514,3.860661386856901,mixed,A
8D9SAW,U95NWB,0.014582080577269995,0.1749323715058611,3.8595361036716023,B,B
U95NWB,8D9SAW,0.014582080577269995,0.32172470978441126,3.8595361036716023,B,B
"SMMRK3, 56TC1Z",8D9SAW,0.004810583283223091,0.32160804020100503,3.858136489480767,mixed,B
"W25EZN, KTDZY0",I1KDJ0,0.005938063740228503,0.40306122448979587,3.85778887094406,mixed,A
WH1BJI,I1KDJ0,0.008568851473241131,0.40282685512367494,3.85554566947149,C,A
"8N10W9, UHYJ3A",WRRW1W,0.004058929645219483,0.5934065934065933,3.8529435425482266,mixed,A
KTDZY0,"8N10W9, XUZJ74",0.012853277209861695,0.1450381679389313,3.8514726272645547,B,mixed
"8N10W9, XUZJ74",KTDZY0,0.012853277209861695,0.34131736526946105,3.8514726272645543,mixed,B
"WRRW1W, KTDZY0",7BU1V7,0.007065544197233915,0.20434782608695654,3.8507697992363594,mixed,C
7BU1V7,"WRRW1W, KTDZY0",0.007065544197233915,0.13314447592067988,3.850769799236359,C,mixed
"G8ASPE, KTDZY0",WRRW1W,0.007666867107636801,0.5930232558139535,3.8504545609315945,mixed,A
"TNAHD4, AKP0A7",KTDZY0,0.004359591100420926,0.3411764705882353,3.8498827520830217,mixed,B
"7BU1V7, AKP0A7",8D9SAW,0.005111244738424534,0.32075471698113206,3.8478996886537247,mixed,B
"SMMRK3, Z8KPP8",WRRW1W,0.0072158749248346366,0.5925925925925926,3.847658297633895,mixed,A
"8N10W9, WRRW1W",7BU1V7,0.011049308478653036,0.20416666666666666,3.8473559962228516,mixed,C
7BU1V7,"8N10W9, WRRW1W",0.011049308478653036,0.2082152974504249,3.847355996222851,C,mixed
"8N10W9, XUZJ74",TNAHD4,0.007817197835237523,0.20758483033932137,3.846390783891827,mixed,A
TNAHD4,"8N10W9, XUZJ74",0.007817197835237523,0.14484679665738162,3.846390783891827,A,mixed
W25EZN,7BU1V7,0.012853277209861695,0.20405727923627684,3.8452946784127864,C,C
7BU1V7,W25EZN,0.012853277209861695,0.24220963172804527,3.8452946784127855,C,C
W25EZN,"XUZJ74, SMMRK3",0.009921828021647625,0.15751789976133654,3.8451708961923328,C,mixed
"XUZJ74, SMMRK3",W25EZN,0.009921828021647625,0.24220183486238533,3.8451708961923323,mixed,C
"8N10W9, 0LNUOV",SMMRK3,0.009095009019843656,0.5,3.8428653957250147,mixed,C
"IA7X1P, JEGRCL",SMMRK3,0.004434756464221287,0.5,3.8428653957250147,mixed,C
"8D9SAW, CD1NU9",SMMRK3,0.004359591100420926,0.5,3.8428653957250147,mixed,C
G8ASPE,"WRRW1W, KTDZY0",0.007666867107636801,0.1328125,3.8411684782608697,A,mixed
"WRRW1W, KTDZY0",G8ASPE,0.007666867107636801,0.2217391304347826,3.8411684782608693,mixed,A
"8N10W9, AKP0A7",TBCCF7,0.006389055923030668,0.1622137404580153,3.840020646002554,mixed,C
TBCCF7,"8N10W9, AKP0A7",0.006389055923030668,0.15124555160142347,3.840020646002553,C,mixed
"UHYJ3A, SMMRK3",WRRW1W,0.004134095009019844,0.5913978494623656,3.839900922033827,mixed,A
"8N10W9, G8ASPE",8D9SAW,0.004209260372820205,0.32,3.8388458070333633,mixed,B
"G8ASPE, KTDZY0",KUFVRI,0.004960914010823813,0.38372093023255816,3.8383633502360555,mixed,B
"2T1DJM, O9YFO8",8N10W9,0.005261575466025256,0.875,3.8368490441661174,mixed,B
"8N10W9, 0LNUOV",I1KDJ0,0.007291040288634997,0.40082644628099173,3.8363993103038228,mixed,A
"8N10W9, SMMRK3",W25EZN,0.015484064942874324,0.24150058616647127,3.834037945535482,mixed,C
W25EZN,"8N10W9, SMMRK3",0.015484064942874324,0.24582338902147974,3.834037945535482,C,mixed
"8D9SAW, Z8KPP8",WRRW1W,0.006163559831629585,0.5899280575539568,3.830357675792016,mixed,A
JEGRCL,"SMMRK3, 7BU1V7",0.006764882742032472,0.12261580381471392,3.8292973097440233,A,mixed
"SMMRK3, 7BU1V7",JEGRCL,0.006764882742032472,0.2112676056338028,3.829297309744023,mixed,A
"IA7X1P, 56TC1Z",WRRW1W,0.005186410102224895,0.5897435897435898,3.8291599404337324,mixed,A
"5P2MVG, XUZJ74",8N10W9,0.0046602525556223694,0.8732394366197183,3.8291290259685997,mixed,B
V7JUQL,"SMMRK3, I1KDJ0",0.0042844257366205655,0.10674157303370789,3.8277355462006732,C,mixed
"SMMRK3, I1KDJ0",V7JUQL,0.0042844257366205655,0.15363881401617252,3.827735546200673,mixed,C
CD1NU9,56TC1Z,0.005336740829825617,0.15990990990990994,3.826333527772378,A,A
56TC1Z,CD1NU9,0.005336740829825617,0.12769784172661872,3.8263335277723773,A,A
"2T1DJM, WRRW1W",1JT1XB,0.005862898376428142,0.15631262525050102,3.822763173405635,mixed,B
1JT1XB,"2T1DJM, WRRW1W",0.005862898376428142,0.14338235294117646,3.8227631734056344,B,mixed
"0LNUOV, I1KDJ0",SMMRK3,0.006689717378232111,0.49720670391061456,3.821396873961188,mixed,C
0LNUOV,"8D9SAW, SMMRK3",0.00473541791942273,0.11886792452830189,3.8198523379819527,C,mixed
"8D9SAW, SMMRK3",0LNUOV,0.00473541791942273,0.15217391304347827,3.8198523379819527,mixed,C
TBCCF7,"8N10W9, 7BU1V7",0.004509921828021648,0.10676156583629894,3.818160945930433,C,mixed
"8N10W9, 7BU1V7",TBCCF7,0.004509921828021648,0.16129032258064516,3.818160945930433,mixed,C
"RAUDQ6, I1KDJ0",SMMRK3,0.005261575466025256,0.4964539007092199,3.815611031216327,mixed,C
"W25EZN, 2T1DJM",I1KDJ0,0.004434756464221287,0.39864864864864863,3.815555123468792,mixed,A
2OAVPY,8D9SAW,0.0046602525556223694,0.31794871794871793,3.8142378210908414,C,B
U95NWB,7BU1V7,0.009170174383644017,0.20232172470978443,3.8125895545877793,B,C
7BU1V7,U95NWB,0.009170174383644017,0.17280453257790368,3.812589554587779,C,B
RAUDQ6,"WRRW1W, I1KDJ0",0.004134095009019844,0.12035010940919039,3.8122329894758784,A,mixed
"WRRW1W, I1KDJ0",RAUDQ6,0.004134095009019844,0.13095238095238096,3.812232989475878,mixed,A
"TBCCF7, I1KDJ0",2T1DJM,0.0046602525556223694,0.4246575342465754,3.8096047441783134,mixed,C
W25EZN,"SMMRK3, I1KDJ0",0.006689717378232111,0.10620525059665874,3.808503110344873,C,mixed
"SMMRK3, I1KDJ0",W25EZN,0.006689717378232111,0.23989218328840975,3.8085031103448728,mixed,C
"8N10W9, XUZJ74",8D9SAW,0.011951292844257366,0.31736526946107785,3.8072385436521006,mixed,B
8D9SAW,"8N10W9, XUZJ74",0.011951292844257366,0.14337240757439132,3.8072385436521,B,mixed
SMMRK3,XUZJ74,0.040965123271196634,0.31484690930098214,3.8044716451773537,C,C
XUZJ74,SMMRK3,0.040965123271196634,0.4950045413260672,3.8044716451773533,C,C
"8N10W9, WGHG3L",KTDZY0,0.006915213469633193,0.336996336996337,3.8027135431715586,mixed,B
"KTDZY0, 0LNUOV",2T1DJM,0.004810583283223091,0.423841059602649,3.802280146293757,mixed,C
"WRRW1W, AKP0A7",SMMRK3,0.009846662657847264,0.49433962264150944,3.799361259169637,mixed,C
"8D9SAW, 1ENECA",WRRW1W,0.004134095009019844,0.5851063829787234,3.7990509122249563,mixed,A
QVFB0Q,"8N10W9, SMMRK3",0.00563740228502706,0.2435064935064935,3.7979019807859196,A,mixed
"TNAHD4, AKP0A7",SMMRK3,0.006313890559230307,0.49411764705882355,3.797655214598838,mixed,C
5P2MVG,XUZJ74,0.005336740829825617,0.3141592920353983,3.796162780416838,A,C
5P2MVG,AKP0A7,0.004134095009019844,0.24336283185840712,3.7956613306497635,A,A
"8D9SAW, TNAHD4",KTDZY0,0.005562236921226699,0.3363636363636363,3.7955740612229154,mixed,B
"8N10W9, LXJQVG",KTDZY0,0.00563740228502706,0.3363228699551569,3.7951140473989886,mixed,B
"TBCCF7, SMMRK3",8D9SAW,0.0046602525556223694,0.31632653061224486,3.7947774240444594,mixed,B
XUZJ74,"8N10W9, W25EZN",0.010523150932050512,0.12715712988192554,3.79304586535681,C,mixed
"8N10W9, W25EZN",XUZJ74,0.010523150932050512,0.3139013452914798,3.793045865356809,mixed,C
"6M2FJM, WRRW1W",KUFVRI,0.006013229104028864,0.37914691943127965,3.7926094857998076,mixed,B
"7BU1V7, AKP0A7",I1KDJ0,0.006313890559230307,0.39622641509433965,3.79237138591014,mixed,A
"KTDZY0, I1KDJ0",JEGRCL,0.004509921828021648,0.2090592334494774,3.7892698117327623,mixed,A
X31OGS,I1KDJ0,0.0042844257366205655,0.3958333333333333,3.788609112709832,B,A
"5P2MVG, TNAHD4",8N10W9,0.0042844257366205655,0.8636363636363636,3.7870198358003235,mixed,B
"SMMRK3, AKP0A7",W25EZN,0.006238725195429946,0.2385057471264368,3.786492195429732,mixed,C
"WRRW1W, V7JUQL",SMMRK3,0.004960914010823813,0.49253731343283585,3.7855091957888205,mixed,C
"5P2MVG, IA7X1P",8N10W9,0.00473541791942273,0.863013698630137,3.784289468218636,mixed,B
"2T1DJM, 1JT1XB",KTDZY0,0.004585087191822009,0.33516483516483514,3.782046621741278,mixed,B
"8N10W9, TBCCF7",SMMRK3,0.01134996993385448,0.49185667752443,3.7802780114298193,mixed,C
0LNUOV,"8N10W9, 7BU1V7",0.004209260372820205,0.10566037735849057,3.778778656928383,C,mixed
"8N10W9, 7BU1V7",0LNUOV,0.004209260372820205,0.15053763440860216,3.778778656928383,mixed,C
ZGYCSW,AKP0A7,0.004058929645219483,0.24215246636771295,3.7767836020586785,A,A
"2T1DJM, RAUDQ6",SMMRK3,0.0042844257366205655,0.4913793103448276,3.7766090957987215,mixed,C
"LXJQVG, I1KDJ0",SMMRK3,0.004209260372820205,0.4912280701754386,3.7754467045719444,mixed,C
"W25EZN, 0LNUOV",2T1DJM,0.004585087191822009,0.42068965517241386,3.774008882274979,mixed,C
"8D9SAW, 5P2MVG",8N10W9,0.005562236921226699,0.8604651162790697,3.7731140102098695,mixed,B
"TBCCF7, KTDZY0",2T1DJM,0.004359591100420926,0.42028985507246375,3.770422273691205,mixed,C
"1ENECA, WRRW1W",G8ASPE,0.005562236921226699,0.21764705882352942,3.770281862745098,mixed,A
"AB9XBU, 56TC1Z",8N10W9,0.004134095009019844,0.8593750000000001,3.7683338826631516,mixed,B
"2T1DJM, IA7X1P",8N10W9,0.005487071557426338,0.8588235294117648,3.7659157004924584,mixed,B
"WRRW1W, LXJQVG",SMMRK3,0.005186410102224895,0.4893617021276596,3.761102302198951,mixed,C
W25EZN,"WRRW1W, SMMRK3",0.00841852074564041,0.1336515513126492,3.7591971219101157,C,mixed
"WRRW1W, SMMRK3",W25EZN,0.00841852074564041,0.23678646934460887,3.7591971219101152,mixed,C
"1ENECA, KTDZY0",XUZJ74,0.004885748647023452,0.3110047846889953,3.75804510036548,mixed,C
"KTDZY0, I1KDJ0",LXJQVG,0.004209260372820205,0.19512195121951223,3.7513041026364027,mixed,A
"8D9SAW, DGAONE",SMMRK3,0.004509921828021648,0.4878048780487806,3.7491369714390395,mixed,C
TNAHD4,"WRRW1W, KTDZY0",0.006990378833433554,0.1295264623955432,3.746130555891971,A,mixed
"WRRW1W, KTDZY0",TNAHD4,0.006990378833433554,0.20217391304347826,3.7461305558919706,mixed,A
"WRRW1W, JEGRCL",KTDZY0,0.006088394467829225,0.3319672131147541,3.7459642097359525,mixed,B
"8N10W9, 0LNUOV",2T1DJM,0.0075917017438364405,0.4173553719008265,3.744097011307212,mixed,C
UHYJ3A,7BU1V7,0.004209260372820205,0.19858156028368795,3.742109175657485,A,C
"RAUDQ6, KTDZY0",SMMRK3,0.004134095009019844,0.48672566371681425,3.7408424206172715,mixed,C
SMMRK3,"8N10W9, AKP0A7",0.019167167769092,0.14731369150779897,3.740193419503354,C,mixed
"8N10W9, AKP0A7",SMMRK3,0.019167167769092,0.4866412213740458,3.740193419503354,mixed,C
"0LNUOV, O9YFO8",8N10W9,0.004359591100420926,0.8529411764705882,3.7401217573384,mixed,B
QVFB0Q,8D9SAW,0.0072158749248346366,0.3116883116883117,3.739135526331198,A,B
"IA7X1P, WGHG3L",WRRW1W,0.0042844257366205655,0.5757575757575757,3.7383498232692953,mixed,A
8D9SAW,7BU1V7,0.016536380036079375,0.19837691614066727,3.7382528220048687,B,C
7BU1V7,8D9SAW,0.016536380036079375,0.311614730878187,3.7382528220048683,C,B
"W25EZN, TBCCF7",8N10W9,0.00563740228502706,0.8522727272727273,3.73719062743453,mixed,B
O9YFO8,"8N10W9, SMMRK3",0.005862898376428142,0.2392638036809816,3.7317299462740667,A,mixed
NJVZEL,JEGRCL,0.004209260372820205,0.2058823529411765,3.7316877704760385,A,A
"G8ASPE, I1KDJ0",WRRW1W,0.004058929645219483,0.5744680851063829,3.7299772592754112,mixed,A
"JEGRCL, KTDZY0",I1KDJ0,0.004509921828021648,0.38961038961038963,3.729047930486779,mixed,A
"8N10W9, I1KDJ0",TBCCF7,0.006689717378232111,0.15752212389380535,3.7289578937423244,mixed,C
TBCCF7,"8N10W9, I1KDJ0",0.006689717378232111,0.15836298932384343,3.728957893742324,C,mixed
"XUZJ74, SMMRK3",KTDZY0,0.013529765484064944,0.3302752293577982,3.726871629665943,mixed,B
KTDZY0,"XUZJ74, SMMRK3",0.013529765484064944,0.15267175572519084,3.726871629665943,B,mixed
"JEGRCL, AKP0A7",I1KDJ0,0.005111244738424534,0.38857142857142857,3.719103802672148,mixed,A
AKP0A7,JEGRCL,0.013153938665063139,0.205158264947245,3.7185634289620544,A,A
JEGRCL,AKP0A7,0.013153938665063139,0.23841961852861038,3.718563428962054,A,A
8D9SAW,"SMMRK3, I1KDJ0",0.00864401683704149,0.10369702434625788,3.7185585226485576,B,mixed
"SMMRK3, I1KDJ0",8D9SAW,0.00864401683704149,0.30997304582210244,3.7185585226485576,mixed,B
"8D9SAW, I1KDJ0",XUZJ74,0.006313890559230307,0.3076923076923077,3.7180185845035982,mixed,C
"8N10W9, AB9XBU",SMMRK3,0.005562236921226699,0.48366013071895425,3.7172815592634127,mixed,C
"8N10W9, J3FI7N",I1KDJ0,0.004960914010823813,0.38823529411764707,3.715886584849767,mixed,A
"TNAHD4, AKP0A7",I1KDJ0,0.004960914010823813,0.38823529411764707,3.715886584849767,mixed,A
"W25EZN, AKP0A7",2T1DJM,0.004885748647023452,0.4140127388535032,3.714110234461906,mixed,C
"8N10W9, 1ENECA",SMMRK3,0.005336740829825617,0.4829931972789116,3.7121556883874294,mixed,C
"W25EZN, 56TC1Z",8N10W9,0.005787733012627781,0.8461538461538461,3.710359515237564,mixed,B
SMMRK3,"8N10W9, U95NWB",0.0132291040288635,0.10167533217793186,3.705996217247138,C,mixed
"8N10W9, U95NWB",SMMRK3,0.0132291040288635,0.4821917808219179,3.705996217247138,mixed,C
"8N10W9, Z8KPP8",SMMRK3,0.007967528562838245,0.48181818181818176,3.7031248358804683,mixed,C
"WRRW1W, KTDZY0",WGHG3L,0.005562236921226699,0.1608695652173913,3.702783210470889,mixed,A
WGHG3L,"WRRW1W, KTDZY0",0.005562236921226699,0.12802768166089964,3.702783210470889,A,mixed
KTDZY0,"8N10W9, 7BU1V7",0.009170174383644017,0.10347752332485158,3.700712285789853,B,mixed
"8N10W9, 7BU1V7",KTDZY0,0.009170174383644017,0.3279569892473118,3.7007122857898525,mixed,B
56TC1Z,"8D9SAW, SMMRK3",0.004810583283223091,0.11510791366906475,3.6990233899836653,A,mixed
"8D9SAW, SMMRK3",56TC1Z,0.004810583283223091,0.15458937198067632,3.6990233899836653,mixed,A
"W25EZN, AB9XBU",8N10W9,0.004434756464221287,0.8428571428571427,3.6959035690743,mixed,B
"W25EZN, IA7X1P",AKP0A7,0.004058929645219483,0.23684210526315788,3.6939594002591467,mixed,A
TNAHD4,AKP0A7,0.012778111846061336,0.23676880222841226,3.69281611353669,A,A
AKP0A7,TNAHD4,0.012778111846061336,0.19929660023446655,3.6928161135366895,A,A
"8N10W9, AB9XBU",WRRW1W,0.006539386650631389,0.5686274509803921,3.6920544694207593,mixed,A
"6M2FJM, KUFVRI",2T1DJM,0.006990378833433554,0.41150442477876115,3.6916081370577465,mixed,C
"2T1DJM, TBCCF7",SMMRK3,0.005487071557426338,0.48026315789473684,3.691173340630606,mixed,C
"8D9SAW, WGHG3L",SMMRK3,0.004434756464221287,0.47967479674796754,3.6866513552483884,mixed,C
AB9XBU,KTDZY0,0.006013229104028864,0.326530612244898,3.684616849284243,B,B
"LXJQVG, AKP0A7",8N10W9,0.00473541791942273,0.84,3.6833750823994724,mixed,B
"8N10W9, TBCCF7",7BU1V7,0.004509921828021648,0.1954397394136808,3.6829040979597867,mixed,C
"XUZJ74, KTDZY0",TNAHD4,0.004509921828021648,0.19867549668874174,3.681307531959638,mixed,A
"8D9SAW, WRRW1W",56TC1Z,0.004058929645219483,0.15384615384615385,3.6812396236856673,mixed,A
"8N10W9, I1KDJ0",W25EZN,0.009846662657847264,0.23185840707964603,3.6809597228969104,mixed,C
W25EZN,"8N10W9, I1KDJ0",0.009846662657847264,0.15632458233890215,3.68095972289691,C,mixed
"8N10W9, WGHG3L",1ENECA,0.004585087191822009,0.22344322344322348,3.6790701048126797,mixed,A
"8N10W9, 2T1DJM",U95NWB,0.006464221286831029,0.16666666666666666,3.677169707020453,mixed,B
U95NWB,"8N10W9, 2T1DJM",0.006464221286831029,0.14262023217247097,3.677169707020453,B,mixed
"WRRW1W, 0LNUOV",KTDZY0,0.004359591100420926,0.32584269662921345,3.676854313787155,mixed,B
8D9SAW,TNAHD4,0.016536380036079375,0.19837691614066727,3.675775058963005,B,A
TNAHD4,8D9SAW,0.016536380036079375,0.30640668523676884,3.675775058963005,A,B
"6M2FJM, XUZJ74",SMMRK3,0.00563740228502706,0.4777070063694268,3.6715274481449187,mixed,C
QVFB0Q,7BU1V7,0.004509921828021648,0.19480519480519481,3.6709466171222545,A,C
"1ENECA, XUZJ74",WRRW1W,0.005862898376428142,0.5652173913043479,3.6699132132323298,mixed,A
"XUZJ74, AKP0A7",W25EZN,0.004134095009019844,0.23109243697478996,3.668799261948217,mixed,C
"8N10W9, JEGRCL",DGAONE,0.004810583283223091,0.17204301075268816,3.6680452164323127,mixed,A
DGAONE,"8N10W9, JEGRCL",0.004810583283223091,0.10256410256410256,3.6680452164323127,A,mixed
"WGHG3L, KTDZY0",SMMRK3,0.005487071557426338,0.477124183006536,3.6670480246787722,mixed,C
"2T1DJM, RAUDQ6",8N10W9,0.007291040288634997,0.8362068965517241,3.6667424362966834,mixed,B
"8N10W9, RAUDQ6",TNAHD4,0.004209260372820205,0.19787985865724386,3.6665649576267025,mixed,A
"8N10W9, JEGRCL",56TC1Z,0.0042844257366205655,0.1532258064516129,3.6663959155256443,mixed,A
56TC1Z,"8N10W9, JEGRCL",0.0042844257366205655,0.10251798561151079,3.666395915525644,A,mixed
"WRRW1W, TNAHD4",XUZJ74,0.004810583283223091,0.30331753554502366,3.6651557610272434,mixed,C
"ZRCYSH, CD1NU9",8N10W9,0.004209260372820205,0.835820895522388,3.665049833233306,mixed,B
"SMMRK3, Z8KPP8",I1KDJ0,0.0046602525556223694,0.38271604938271603,3.663060662581046,mixed,A
"8N10W9, Z8KPP8",WRRW1W,0.009320505111244739,0.5636363636363636,3.659647721726784,mixed,A
UHYJ3A,8D9SAW,0.006464221286831029,0.3049645390070922,3.65847450581637,A,B
"8D9SAW, WRRW1W",SMMRK3,0.012552615754660252,0.47578347578347574,3.656743709892179,mixed,C
RAUDQ6,"8N10W9, W25EZN",0.004209260372820205,0.1225382932166302,3.655267831735534,A,mixed
"8N10W9, W25EZN",RAUDQ6,0.004209260372820205,0.12556053811659193,3.655267831735534,mixed,A
"WGHG3L, AKP0A7",8N10W9,0.004134095009019844,0.8333333333333334,3.6541419468248737,mixed,B
"7BU1V7, TNAHD4",8N10W9,0.007140709561034276,0.8333333333333333,3.6541419468248733,mixed,B
SMMRK3,"8N10W9, 8D9SAW",0.018791340950090198,0.14442518775274407,3.652913874263322,C,mixed
"8N10W9, 8D9SAW",SMMRK3,0.018791340950090198,0.4752851711026616,3.652913874263322,mixed,C
"8N10W9, 8D9SAW",XUZJ74,0.011951292844257366,0.3022813688212928,3.652635177836948,mixed,C
XUZJ74,"8N10W9, 8D9SAW",0.011951292844257366,0.1444141689373297,3.6526351778369475,C,mixed
"SMMRK3, 0LNUOV",8D9SAW,0.00473541791942273,0.30434782608695654,3.651076175167601,mixed,B
"XUZJ74, WRRW1W",W25EZN,0.006238725195429946,0.2299168975069252,3.650136520802068,mixed,C
"XUZJ74, SMMRK3",TBCCF7,0.006313890559230307,0.15412844036697249,3.6486205883313203,mixed,C
TBCCF7,"XUZJ74, SMMRK3",0.006313890559230307,0.1494661921708185,3.64862058833132,C,mixed
"XUZJ74, TNAHD4",8N10W9,0.007817197835237523,0.8320000000000001,3.648295319709954,mixed,B
"0LNUOV, I1KDJ0",XUZJ74,0.004058929645219483,0.3016759776536313,3.6453198970971035,mixed,C
"CD1NU9, 56TC1Z",8N10W9,0.004434756464221287,0.8309859154929576,3.6438485892281833,mixed,B
DGAONE,U95NWB,0.007742032471437162,0.16506410256410256,3.6418123059914103,A,B
U95NWB,DGAONE,0.007742032471437162,0.17081260364842454,3.6418123059914103,B,A
"XUZJ74, 56TC1Z",8N10W9,0.007366205652435358,0.8305084745762713,3.6417550249712307,mixed,B
"8N10W9, I1KDJ0",TNAHD4,0.008343355381840048,0.19646017699115045,3.6402593240811503,mixed,A
TNAHD4,"8N10W9, I1KDJ0",0.008343355381840048,0.15459610027855153,3.64025932408115,A,mixed
56TC1Z,"8N10W9, 8D9SAW",0.006013229104028864,0.14388489208633096,3.6392482971797477,A,mixed
"8N10W9, 8D9SAW",56TC1Z,0.006013229104028864,0.15209125475285173,3.6392482971797473,mixed,A
U95NWB,"WRRW1W, SMMRK3",0.005862898376428142,0.12935323383084577,3.6382989913014208,B,mixed
"WRRW1W, SMMRK3",U95NWB,0.005862898376428142,0.16490486257928116,3.6382989913014208,mixed,B
"W25EZN, SMMRK3",JEGRCL,0.004434756464221287,0.20068027210884354,3.637398283564107,mixed,A
W25EZN,"8N10W9, AKP0A7",0.009019843656043296,0.14319809069212414,3.635701142305381,C,mixed
"8N10W9, AKP0A7",W25EZN,0.009019843656043296,0.22900763358778628,3.6357011423053804,mixed,C
"WRRW1W, KUFVRI",G8ASPE,0.005487071557426338,0.20977011494252876,3.6338302203065136,mixed,A
"8D9SAW, SMMRK3",JEGRCL,0.006238725195429946,0.20048309178743964,3.6338243230791516,mixed,A
JEGRCL,"8D9SAW, SMMRK3",0.006238725195429946,0.1130790190735695,3.633824323079151,A,mixed
RAUDQ6,"XUZJ74, SMMRK3",0.005111244738424534,0.1487964989059081,3.632272699897617,A,mixed
"XUZJ74, SMMRK3",RAUDQ6,0.005111244738424534,0.12477064220183487,3.632272699897617,mixed,A
"XUZJ74, SMMRK3",8D9SAW,0.01240228502705953,0.3027522935779816,3.6319355399111517,mixed,B
8D9SAW,"XUZJ74, SMMRK3",0.01240228502705953,0.14878268710550044,3.6319355399111517,B,mixed
8D9SAW,"8N10W9, I1KDJ0",0.012853277209861695,0.15419296663660953,3.6307667754574395,B,mixed
"8N10W9, I1KDJ0",8D9SAW,0.012853277209861695,0.30265486725663715,3.6307667754574395,mixed,B
"TNAHD4, I1KDJ0",SMMRK3,0.005111244738424534,0.4722222222222222,3.6293728737402913,mixed,C
"XUZJ74, AKP0A7",8D9SAW,0.005411906193625977,0.3025210084033614,3.6291609520273393,mixed,B
8D9SAW,"WRRW1W, I1KDJ0",0.00954600120264582,0.11451758340847609,3.627480784919919,B,mixed
"WRRW1W, I1KDJ0",8D9SAW,0.00954600120264582,0.30238095238095236,3.6274807849199187,mixed,B
V7JUQL,"SMMRK3, 7BU1V7",0.0046602525556223694,0.1161048689138577,3.625960507112589,C,mixed
"SMMRK3, 7BU1V7",V7JUQL,0.0046602525556223694,0.14553990610328638,3.625960507112588,mixed,C
"U95NWB, O9YFO8",8N10W9,0.006088394467829225,0.8265306122448979,3.624312216646711,mixed,B
"SMMRK3, Q164T6",8N10W9,0.0042844257366205655,0.8260869565217391,3.622366799461179,mixed,B
"2T1DJM, SMMRK3",I1KDJ0,0.007366205652435358,0.37837837837837845,3.621543846004278,mixed,A
"KTDZY0, TNAHD4",I1KDJ0,0.004209260372820205,0.3783783783783784,3.6215438460042777,mixed,A
IA7X1P,"8N10W9, WRRW1W",0.009771497294046904,0.1957831325301205,3.617637215528782,C,mixed
"8N10W9, WRRW1W",IA7X1P,0.009771497294046904,0.18055555555555555,3.6176372155287817,mixed,C
"1ENECA, WRRW1W",KTDZY0,0.008193024654239326,0.3205882352941176,3.6175622411814596,mixed,B
"U95NWB, AKP0A7",I1KDJ0,0.004885748647023452,0.3779069767441861,3.6170319558306847,mixed,A
"KTDZY0, I1KDJ0",TNAHD4,0.004209260372820205,0.19512195121951223,3.615463006997759,mixed,A
"XUZJ74, KTDZY0",WRRW1W,0.012627781118460614,0.5562913907284769,3.6119573754278456,mixed,A
"8D9SAW, 7BU1V7",I1KDJ0,0.006238725195429946,0.37727272727272726,3.610961412688031,mixed,A
Q164T6,SMMRK3,0.005186410102224895,0.4693877551020408,3.6075879225173604,C,C
"IA7X1P, AKP0A7",8N10W9,0.01044798556825015,0.8224852071005918,3.606573235091059,mixed,B
